0.45629227345	0.54370772655	0	1
0.48009139973	0.51990860027	0	1
0.511908341665	0.488091658335	1	0
0.582939742615	0.417060257385	1	0
0.655986596204	0.344013403796	1	0
0.543776203697	0.456223796303	1	0
0.488024798401	0.511975201599	0	1
0.528201109497	0.471798890503	1	0
0.421536782902	0.578463217098	0	1
0.479076792009	0.520923207991	0	1
0.455644869151	0.544355130849	0	1
0.574740211895	0.425259788105	1	0
0.525832071984	0.474167928016	1	0
0.474710331578	0.525289668422	0	1
0.346766471053	0.653233528947	0	1
0.383881049147	0.616118950853	0	1
0.56966315654	0.43033684346	1	0
0.324572063084	0.675427936916	0	1
0.444694911859	0.555305088141	0	1
0.53834273979	0.46165726021	1	0
