0.375958225803	0.624041774197	0	1
0.471428667477	0.528571332523	0	1
0.474881225155	0.525118774845	0	1
0.461058615824	0.538941384176	0	1
0.595430956221	0.404569043779	1	0
0.6020407712	0.3979592288	1	0
0.495781538116	0.504218461884	0	1
0.713679629777	0.286320370223	1	0
0.574755307202	0.425244692798	1	0
0.48875186248	0.51124813752	0	1
0.44331620805	0.55668379195	0	1
0.599618336881	0.400381663119	1	0
0.568341338451	0.431658661549	1	0
0.570206602493	0.429793397507	1	0
0.402183852457	0.597816147543	0	1
0.576620449513	0.423379550487	1	0
0.577060968916	0.422939031084	1	0
0.402881254113	0.597118745887	0	1
0.543198853843	0.456801146157	1	0
0.436028685302	0.563971314698	0	1
0.611410735657	0.388589264343	1	0
