0.41468440394	0.58531559606	0	1
0.451826302073	0.548173697927	0	1
0.547006492094	0.452993507906	1	0
0.629720028181	0.370279971819	1	0
0.508071667962	0.491928332038	1	0
0.393445523942	0.606554476058	0	1
0.359180528399	0.640819471601	0	1
0.404557599344	0.595442400656	0	1
0.649556653398	0.350443346602	1	0
0.361981090397	0.638018909603	0	1
0.464935192622	0.535064807378	0	1
0.345386331554	0.654613668446	0	1
0.573595819617	0.426404180383	1	0
0.406677270378	0.593322729622	0	1
0.37635447224	0.62364552776	0	1
0.451656171166	0.548343828834	0	1
0.496026541859	0.503973458141	0	1
0.524204770152	0.475795229848	1	0
0.595902190756	0.404097809244	1	0
