0.305720781796	0.694279218204	0	1
0.64974136408	0.35025863592	1	0
0.337611644481	0.662388355519	0	1
0.480278226988	0.519721773012	0	1
0.526900936731	0.473099063269	1	0
0.454320516838	0.545679483162	0	1
0.349122604868	0.650877395132	0	1
0.491365083675	0.508634916325	0	1
0.447785313549	0.552214686451	0	1
0.489543346306	0.510456653694	0	1
0.470371091705	0.529628908295	0	1
0.466640844934	0.533359155066	0	1
0.576603162531	0.423396837469	1	0
0.570196350045	0.429803649955	1	0
0.565081368616	0.434918631384	1	0
0.471768796223	0.528231203777	0	1
0.579030773317	0.420969226683	1	0
0.454122933622	0.545877066378	0	1
0.670242883883	0.329757116117	1	0
0.443710902266	0.556289097734	0	1
0.47654808555	0.52345191445	0	1
