0.492060611302	0.507939388698	0	1
0.437622452471	0.562377547529	0	1
0.490880873725	0.509119126275	0	1
0.423184835511	0.576815164489	0	1
0.414362253737	0.585637746263	0	1
0.624043511552	0.375956488448	1	0
0.598532899961	0.401467100039	1	0
0.438656955697	0.561343044303	0	1
0.591606018817	0.408393981183	1	0
0.523171699215	0.476828300785	1	0
0.447693490094	0.552306509906	0	1
0.377710570361	0.622289429639	0	1
0.444422490547	0.555577509453	0	1
0.400437063798	0.599562936202	0	1
0.32600137525	0.67399862475	0	1
0.59591554391	0.40408445609	1	0
0.436127751286	0.563872248714	0	1
0.45713292224	0.54286707776	0	1
0.490483836008	0.509516163992	0	1
0.514019491018	0.485980508982	1	0
