0.51389785446	0.48610214554	1	0
0.545989063349	0.454010936651	1	0
0.477372244858	0.522627755142	0	1
0.593585826208	0.406414173792	1	0
0.419234291621	0.580765708379	0	1
0.571218191391	0.428781808609	1	0
0.366602073149	0.633397926851	0	1
0.591721044847	0.408278955153	1	0
0.396749949978	0.603250050022	0	1
0.410236484195	0.589763515805	0	1
0.505651864647	0.494348135353	1	0
0.386343721834	0.613656278166	0	1
0.598315180487	0.401684819513	1	0
0.370147992011	0.629852007989	0	1
0.346247861097	0.653752138903	0	1
0.534455017689	0.465544982311	1	0
0.477466478947	0.522533521053	0	1
0.370431404227	0.629568595773	0	1
0.480728231595	0.519271768405	0	1
0.594177659013	0.405822340987	1	0
