0.560717295518	0.439282704482	1	0
0.675963880768	0.324036119232	1	0
0.552797543513	0.447202456487	1	0
0.339513241487	0.660486758513	0	1
0.530746024059	0.469253975941	1	0
0.579630565922	0.420369434078	1	0
0.538038166928	0.461961833072	1	0
0.568299083518	0.431700916482	1	0
0.667293066867	0.332706933133	1	0
0.551173281049	0.448826718951	1	0
0.662935670768	0.337064329232	1	0
0.611181398406	0.388818601594	1	0
0.565274749489	0.434725250511	1	0
0.397353753596	0.602646246404	0	1
0.580999348655	0.419000651345	1	0
0.581009310797	0.418990689203	1	0
0.590182471365	0.409817528635	1	0
0.52273500709	0.47726499291	1	0
0.644518986046	0.355481013954	1	0
0.389017787513	0.610982212487	0	1
