0.591099876651	0.408900123349	1	0
0.621069504746	0.378930495254	1	0
0.458125727226	0.541874272774	0	1
0.536822773157	0.463177226843	1	0
0.719255868163	0.280744131837	1	0
0.655769995953	0.344230004047	1	0
0.492224125155	0.507775874845	0	1
0.4434843366	0.5565156634	0	1
0.566945236113	0.433054763887	1	0
0.435980579106	0.564019420894	0	1
0.445962496716	0.554037503284	0	1
0.508858615368	0.491141384632	1	0
0.558816876011	0.441183123989	1	0
0.353962455938	0.646037544062	0	1
0.563713163795	0.436286836205	1	0
0.364183009905	0.635816990095	0	1
0.404292186401	0.595707813599	0	1
0.474543879298	0.525456120702	0	1
0.440170726067	0.559829273933	0	1
0.545231352664	0.454768647336	1	0
